Id,SalePrice
2735,134332.6967039593
2736,145574.03826336097
2737,124752.77797315817
2738,130331.82717485052
2739,157173.55814627852
2740,136649.61548091174
2741,143366.58524412726
2742,148352.53368507535
2743,155053.7750225739
2744,158103.32376231605
2745,141082.18641863676
2746,142534.75139370904
2747,146826.009617469
2748,122436.83584473035
2749,129437.80010961789
2750,133907.91671732842
2751,137046.02432324554
2752,186410.18576505102
2753,146688.505941732
2754,224057.06018439578
2755,134598.6978283173
2756,99329.19929457006
2757,73639.35949527312
2758,90684.15137427565
2759,169491.35204110687
2760,130388.52511598938
2761,143629.92049457843
2762,144735.03775460483
2763,181724.495382069
2764,145456.9304552843
2765,279295.6390932812
2766,136111.00252629843
2767,87847.76776707245
2768,128326.17615007029
2769,132317.03915067192
2770,127873.47563438799
2771,102500.60364869694
2772,109234.80254243973
2773,175537.68880823464
2774,148488.47655966194
2775,109217.25731178012
2776,142236.05952824984
2777,144764.21677049575
2778,109139.20003440573
2779,119475.11131974755
2780,93739.9114736062
2781,93807.05504461633
2782,103793.13950562998
2783,100006.76270802734
2784,121822.26566462003
2785,133399.71115050686
2786,67667.70664772471
2787,126873.74207652923
2788,73872.55008652699
2789,155430.57441043368
2790,97765.8239360123
2791,115182.08760556544
2792,68389.00798876148
2793,161483.47092391766
2794,93586.82189621162
2795,117907.85500318542
2796,100890.79237221331
2797,213933.02804382984
2798,104840.50775113747
2799,119319.1067303646
2800,73045.8374587422
2801,103442.0225245854
2802,129366.04234514602
2803,163919.22046301625
2804,135193.7935632469
2805,102193.2091805352
2806,79182.82269189926
2807,169072.0813428043
2808,151998.7206858871
2809,135981.30554179693
2810,127533.41265671828
2811,165339.60763327498
2812,165413.43229683003
2813,152837.78555007192
2814,152838.28671087895
2815,102778.24129797278
2816,239216.88667747172
2817,159202.75062186093
2818,141055.97955769862
2819,158834.33193086027
2820,137640.48602149487
2821,104875.83332140026
2822,188525.53029056083
2823,361028.53193546436
2824,175062.22390026506
2825,146043.54330468396
2826,132704.0193045519
2827,128279.79833375552
2828,237957.4486874792
2829,216847.74970596365
2830,228659.5757810529
2831,170899.1061947007
2832,256093.34087728878
2833,314309.63394656323
2834,217871.40539415358
2835,216461.5701390372
2836,187750.30366430755
2837,160054.9948758667
2838,153942.6225754015
2839,174522.76306190222
2840,202168.57256134847
2841,201160.23507871883
2842,231955.39333981893
2843,148528.38640037316
2844,173239.92282713306
2845,124467.53920261574
2846,208798.4900608824
2847,211460.44338165567
2848,216866.8037356288
2849,199495.81281439948
2850,276279.6299851531
2851,208524.35438993172
2852,236664.5705313789
2853,232914.40530953932
2854,136091.01673706988
2855,199574.1002800077
2856,194448.37644478594
2857,182483.50154923953
2858,199209.394075411
2859,112136.7414092806
2860,127027.43988689227
2861,131188.04784000132
2862,183775.82147250287
2863,135844.59037985286
2864,247814.25140711427
2865,136912.03433443463
2866,138590.30763940752
2867,101708.34824097715
2868,96483.09591510978
2869,100009.8248372239
2870,126115.31623635338
2871,86228.55903790935
2872,55740.35745048172
2873,97262.26286857521
2874,140831.87032139595
2875,113652.31165566415
2876,156234.5846180862
2877,145403.71543626845
2878,167336.751415262
2879,138895.24362588042
2880,102045.53245027967
2881,143441.31207198804
2882,178620.07343074307
2883,197327.40894723037
2884,194094.19876321466
2885,189000.8558907246
2886,239831.39834200733
2887,95951.27888266231
2888,140617.38564531843
2889,64611.32038123776
2890,82335.72130568903
2891,140905.91574231634
2892,57965.47998122124
2893,89790.47574141584
2894,67744.24009545088
2895,347187.7138179387
2896,275710.6639239939
2897,210524.7329836608
2898,137335.57654627247
2899,200816.47185406456
2900,158573.21973425627
2901,207692.09220068846
2902,187696.03240786042
2903,316875.6281497191
2904,344084.1850798504
2905,88423.98397678834
2906,198773.6649769195
2907,104653.8352444995
2908,127653.55949067975
2909,139466.41683128834
2910,76270.42102317518
2911,79279.25415461375
2912,145205.548411794
2913,79321.98855051397
2914,78381.19220735398
2915,87497.05968746616
2916,79877.59184173463
2917,174767.71377216294
2918,124209.37919426383
2919,215497.0033969705
